Devices,Lane,PercentageCar,AverageDistance,TimeOccupy,Traffic,Speed,Time
171170317010013,32,27,280,1,20.5,34.512195121951216,2019-07-02 23:21:05
171170317010013,11,57,519,0,7.0,88.0,2019-07-02 23:21:04
171170317010013,12,25,433,0,13.0,56.46153846153846,2019-07-02 23:21:04
171170317010013,31,0,1144,0,2.0,40.0,2019-07-02 23:21:04
171170317010013,32,30,280,1,18.0,41.66666666666666,2019-07-02 23:21:04
171170317010013,11,30,454,0,10.0,77.0,2019-07-02 23:21:03
171170317010013,12,33,489,1,24.0,60.66666666666666,2019-07-02 23:21:03
171170317010013,31,0,802,5,7.0,52.0,2019-07-02 23:21:03
171170317010013,32,23,262,1,20.5,41.24390243902439,2019-07-02 23:21:03
171170317010013,11,33,640,0,6.0,77.0,2019-07-02 23:21:02
171170317010013,31,0,1000,3,4.0,26.0,2019-07-02 23:21:02
171170317010013,12,30,590,0,13.5,63.96296296296296,2019-07-02 23:21:02
171170317010013,32,22,301,0,15.0,32.8,2019-07-02 23:21:02
171170317010013,11,11,580,0,9.0,78.0,2019-07-02 23:21:02
171170317010013,12,25,647,0,11.0,62.27272727272727,2019-07-02 23:21:02
171170317010013,31,0,1000,1,1.0,18.0,2019-07-02 23:21:02
171170317010013,32,33,440,2,6.5,45.384615384615394,2019-07-02 23:21:02
171170317010013,11,37,558,0,8.0,76.0,2019-07-02 23:21:01
171170317010013,31,0,0,0,0.0,,2019-07-02 23:21:01
171170317010013,12,0,672,0,9.0,58.0,2019-07-02 23:21:01
171170317010013,32,20,550,0,8.0,34.5,2019-07-02 23:21:01
171170317010013,11,33,671,0,6.5,77.84615384615384,2019-07-02 23:21:00
171170317010013,12,12,567,0,14.0,59.28571428571429,2019-07-02 23:21:00
171170317010013,31,0,1000,1,3.0,26.0,2019-07-02 23:21:00
171170317010013,32,14,418,0,10.5,34.333333333333336,2019-07-02 23:21:00
171170317010013,11,25,647,0,11.0,69.18181818181819,2019-07-02 23:20:59
171170317010013,12,16,715,0,6.0,67.33333333333333,2019-07-02 23:20:59
171170317010013,31,14,549,2,7.0,35.0,2019-07-02 23:20:59
171170317010013,32,11,325,0,12.5,38.64,2019-07-02 23:20:59
171170317010013,11,0,821,0,3.0,79.0,2019-07-02 23:20:58
171170317010013,12,0,688,0,12.0,65.0,2019-07-02 23:20:58
171170317010013,31,0,47,1,1.0,10.0,2019-07-02 23:20:58
171170317010013,32,14,425,2,8.0,49.5,2019-07-02 23:20:58
171170317010013,12,0,722,1,16.5,59.18181818181818,2019-07-02 23:20:58
171170317010013,11,20,495,0,10.0,79.0,2019-07-02 23:20:58
171170317010013,31,0,614,3,3.0,13.333333333333336,2019-07-02 23:20:58
171170317010013,32,25,396,1,14.5,34.10344827586207,2019-07-02 23:20:58
171170317010013,11,14,663,0,7.0,77.0,2019-07-02 23:20:57
171170317010013,12,0,923,0,8.5,63.941176470588225,2019-07-02 23:20:57
171170317010013,31,0,1000,1,3.0,28.0,2019-07-02 23:20:57
171170317010013,32,0,463,0,9.0,46.555555555555564,2019-07-02 23:20:57
171170317010013,11,0,973,0,4.0,80.0,2019-07-02 23:20:56
171170317010013,12,0,725,0,10.0,53.0,2019-07-02 23:20:56
171170317010013,31,0,0,0,0.0,,2019-07-02 23:20:56
171170317010013,32,33,448,0,12.5,36.16,2019-07-02 23:20:56
171170317010013,11,33,609,0,6.0,75.33333333333333,2019-07-02 23:20:55
171170317010013,12,0,652,1,13.0,44.96153846153846,2019-07-02 23:20:55
171170317010013,31,33,467,0,6.0,38.0,2019-07-02 23:20:55
171170317010013,32,22,368,1,18.5,30.27027027027027,2019-07-02 23:20:55
171170317010013,11,0,792,0,3.0,76.0,2019-07-02 23:20:54
171170317010013,12,25,660,0,4.0,67.75,2019-07-02 23:20:54
171170317010013,31,0,0,0,0.0,,2019-07-02 23:20:54
171170317010013,32,25,688,0,4.5,48.33333333333334,2019-07-02 23:20:54
171170317010013,11,33,537,0,6.0,83.0,2019-07-02 23:20:53
171170317010013,12,22,409,0,11.0,69.36363636363636,2019-07-02 23:20:53
171170317010013,31,0,57,1,1.0,3.0,2019-07-02 23:20:53
171170317010013,32,0,793,0,4.0,33.75,2019-07-02 23:20:53
171170317010013,11,33,687,0,6.0,78.0,2019-07-02 23:20:53
171170317010013,31,0,763,5,4.0,12.0,2019-07-02 23:20:53
171170317010013,12,16,707,0,11.0,60.09090909090909,2019-07-02 23:20:53
171170317010013,32,0,427,2,8.5,41.882352941176464,2019-07-02 23:20:53
171170317010013,11,0,1000,0,3.0,84.0,2019-07-02 23:20:52
171170317010013,12,0,733,0,13.0,63.07692307692307,2019-07-02 23:20:52
171170317010013,31,0,1000,1,2.0,64.0,2019-07-02 23:20:52
171170317010013,32,0,506,0,9.0,34.77777777777778,2019-07-02 23:20:52
171170317010013,11,0,688,0,4.0,76.0,2019-07-02 23:20:51
171170317010013,12,0,749,0,9.0,62.77777777777778,2019-07-02 23:20:51
171170317010013,31,0,1000,3,2.0,41.0,2019-07-02 23:20:51
171170317010013,32,0,454,1,6.0,29.0,2019-07-02 23:20:51
